,IDs,Title,Abstract
367,2-s2.0-85045685091,A 24-month advanced magnetic resonance imaging study of multiple sclerosis patients treated with alemtuzumab,
368,2-s2.0-85064315917,PAD2-Mediated Citrullination Contributes to Efficient Oligodendrocyte Differentiation and Myelination,
369,2-s2.0-85060152023,Astrocyte ablation induced by La-aminoadipate (L-AAA) potentiates remyelination in a cuprizone demyelinating mouse model,
370,2-s2.0-85059554406,Evaluation strategy to determine reliable demyelination in the cuprizone model,
371,2-s2.0-85062211707,Hydroxyfasudil alleviates demyelination through the inhibition of MOG antibody and microglia activation in cuprizone mouse model,
372,2-s2.0-85061100399,Fatal bilateral intracerebral hemorrhage following treatment with alemtuzumab for multiple sclerosis,
373,2-s2.0-85056458070,MRI findings in pediatric neuromyelitis optica spectrum disorder with MOG antibody: Four cases and review of the literature,
374,2-s2.0-85053687822,Evaluation of Normal-Appearing White Matter in Multiple Sclerosis Using Direct Visualization of Short Transverse Relaxation Time Component (ViSTa) Myelin Water Imaging and Gradient Echo and Spin Echo (GRASE) Myelin Water Imaging,
375,2-s2.0-85042219760,Pathological cut-offs of global and regional brain volume loss in multiple sclerosis,
376,2-s2.0-85062726924,Appraisal of cerebral atrophy in multiple sclerosis by means of the corpus callosum index,
377,2-s2.0-85062715740,Reply,
378,2-s2.0-85053819092,"Repeatability and reproducibility of FreeSurfer, FSL-SIENAX and SPM brain volumetric measurements and the effect of lesion filling in multiple sclerosis",
379,2-s2.0-85062938034,Magnetic resonance imaging diagnosis of demyelinating diseases: An update,
380,2-s2.0-85062412118,Loss of the sphingolipid desaturase DEGS1 causes hypomyelinating leukodystrophy,
381,2-s2.0-85059320230,The endocannabinoid 2-AG enhances spontaneous remyelination by targeting microglia,
382,2-s2.0-85061025937,Simultaneous CMV and Listeria infection following alemtuzumab treatment for multiple sclerosis,
383,2-s2.0-85059828938,"Oral Delivery of Methylthioadenosine to the Brain Employing Solid Lipid Nanoparticles: Pharmacokinetic, Behavioral, and Histopathological Evidences",
384,2-s2.0-85059563216,In vivo conversion of astrocytes to oligodendrocyte lineage cells in adult mice demyelinated brains by Sox2,
385,2-s2.0-85058195092,Psychological stress effects on myelin degradation in the cuprizone-induced model of demyelination,
386,2-s2.0-85058036936,Cuprizone-induced graded oligodendrocyte vulnerability is regulated by the transcription factor DNA damage-inducible transcript 3,
387,2-s2.0-85053137090,X linked Charcot-Marie-Tooth disease and multiple sclerosis: Emerging evidence for an association,
388,2-s2.0-85048061649,G-Protein-Coupled Receptor Gpr17 Expression in Two Multiple Sclerosis Remyelination Models,
389,2-s2.0-85060391130,Do neural stem cells have a choice? Heterogenic outcome of cell fate acquisition in different injury models,
390,2-s2.0-85073442521,Coexistence of ankylosing spondylitis and multiple sclerosis: Trigger with TNF-alpha antagonist therapy or coincidental?,
391,2-s2.0-85073154752,Neuromyelitis optica,
392,2-s2.0-85073080007,"White matter abnormalities in multiple sclerosis evaluated by quantitative synthetic MRI, diffusion tensor imaging, and neurite orientation dispersion and density imaging",
393,2-s2.0-85071006204,Differential effect on myelination through abolition of activity-dependent synaptic vesicle release or reduction of overall electrical activity of selected cortical projections in the mouse,
394,2-s2.0-85068861555,Evaluation of myelin radiotracers in the lysolecithin rat model of focal demyelination: Beware of pitfalls!,
395,2-s2.0-85068557934,Tracking the evolution of CNS remyelinating lesion in mice with neutral red dye,
396,2-s2.0-85068497775,Structural adaption of axons during de- and remyelination in the Cuprizone mouse model,
397,2-s2.0-85065419422,Predictors of evolution into multiple sclerosis after a first acute demyelinating syndrome in children and adolescents,
398,2-s2.0-85065189641,Curcumin ameliorates experimental autoimmune encephalomyelitis in a C57BL/6 mouse model,
399,2-s2.0-85064241873,Expression of translocator protein and [18F]-GE180 ligand uptake in multiple sclerosis animal models,
400,2-s2.0-85064113522,Molecular imaging of immune cell dynamics during de- and remyelination in the cuprizone model of multiple sclerosis by [ <sup>18</sup> F]DPA-714 PET and MRI,
401,2-s2.0-85064002042,Neuronal activity in vivo enhances functional myelin repair,
402,2-s2.0-85059887489,“Ears of the lynx” MRI sign is associated with SPG11 and SPG15 hereditary spastic paraplegia,
403,2-s2.0-85059078902,Diffusion tensor imaging and disability progression in multiple sclerosis: A 4-year follow-up study,
404,2-s2.0-85056828329,Corpus callosum agenesis and clinically isolated syndrome (CIS): A case report,
405,2-s2.0-85056474171,Protective and therapeutic role of Bilobalide in cuprizone-induced demyelination,
406,2-s2.0-85055268361,"The protective effect of rifampicin on behavioral deficits, biochemical, and neuropathological changes in a cuprizone model of demyelination",
407,2-s2.0-85054072058,A simplified framework to optimize MRI contrast preparation,
408,2-s2.0-85053562817,Teriflunomide's Effect on Glia in Experimental Demyelinating Disease: A Neuroimaging and Histologic Study,
409,2-s2.0-85053500733,Multicenter Measurements of T <inf>1</inf> Relaxation and Diffusion Tensor Imaging: Intra and Intersite Reproducibility,
410,2-s2.0-85053373721,"Five decades of cuprizone, an updated model to replicate demyelinating diseases",
411,2-s2.0-85058911020,Structural MRI correlates of PASAT performance in multiple sclerosis 11 Medical and Health Sciences 1109 Neurosciences,
412,2-s2.0-85060829323,Research the neural basis of fatigue in multiple sclerosis amultimodalmri approach,
413,2-s2.0-85060114893,Sudden sensoryneural hearing loss as a rare attack type in multiple sclerosis,
414,2-s2.0-85058911746,Gray matter atrophy in multiple sclerosis despite clinical and lesion stability during natalizumab treatment,
415,2-s2.0-85057253469,Appraisal of cerebral atrophy in multiple sclerosis by means of the corpus callosum index,
416,2-s2.0-85053490832,N-Phenylquinazolin-2-amine Yhhu4952 as a novel promotor for oligodendrocyte differentiation and myelination,
417,2-s2.0-85051816097,"Parkinsonism and multiple sclerosis, what is behind?",
418,2-s2.0-85053838922,Exploring mania-associated white matter injury by comparison with multiple sclerosis: a diffusion tensor imaging study,
419,2-s2.0-85057988856,Tuftsin combines with remyelinating therapy and improves outcomes in models of CNS demyelinating disease,
420,2-s2.0-85057180732,Inter-vendor reproducibility of myelin water imaging using a 3D gradient and spin echo sequence,
421,2-s2.0-85060941035,Disruption of neurite morphology parallels MS progression,
422,2-s2.0-85056663905,Guidelines of the Polish Medical Society of radiology for the routinely used MRI protocol in patients with multiple sclerosis,
423,2-s2.0-85055753192,Changes in neurosteroidogenesis during demyelination and remyelination in cuprizone-treated mice,
424,2-s2.0-85054735708,"Galectin-4, a negative regulator of oligodendrocyte differentiation, is persistently present in axons and microglia/ macrophages in multiple sclerosis lesions",
425,2-s2.0-85054311789,Absence of infratentorial lesions in Fabry disease contributes to differential diagnosis with multiple sclerosis,
426,2-s2.0-85053464381,The Bayesian risk estimate at onset (BREMSO) correlates with cognitive and physical disability in patients with early multiple sclerosis,
427,2-s2.0-85051133005,Deregulation of the endocannabinoid system and therapeutic potential of ABHD6 blockade in the cuprizone model of demyelination,
428,2-s2.0-85050615605,Effect of Notch1 gene on remyelination in multiple sclerosis in mouse models of acute demyelination,
429,2-s2.0-85044758469,Multiple sclerosis: Left advantage for auditory laterality in dichotic tests of central auditory processing and relationship of psychoacoustic tests with the Multiple Sclerosis Disability Scale-EDSS,
430,2-s2.0-85063231795,Sudden sensorineural hearing loss as the only symptom of multiple sclerosis,
431,2-s2.0-85055341462,Can cerebral disease cause cognitive disorders? A review of the literature,
432,2-s2.0-85053390124,The TAM receptor TYRO3 is a critical regulator of myelin thickness in the central nervous system,
433,2-s2.0-85052724934,Alemtuzumab-containing reduced intensity conditioning allogenic hematopoietic stem cell transplantation in a case of primary progressive multiple sclerosis,
434,2-s2.0-85052282885,Microglia polarization by methylprednizolone acetate accelerates cuprizone induced demyelination,
435,2-s2.0-85050701403,Multimodal assessment of normal-appearing corpus callosum is a useful marker of disability in relapsing–remitting multiple sclerosis: an MRI cluster analysis study,
436,2-s2.0-85055200419,Age Influences Microglial Activation After Cuprizone-Induced Demyelination,
437,2-s2.0-85063690536,A case of primary lymphoma in bilateral middle cerebellar peduncles resembling demyelinating disease,
438,2-s2.0-85056327870,Quantitative Analysis of Diffusion Tensor Imaging of Subjects with Multiple Sclerosis,
439,2-s2.0-85053792869,Freezing of gait as a complication of multiple sclerosis,
440,2-s2.0-85052463303,MRI in predicting conversion to multiple sclerosis within 1 year,
441,2-s2.0-85049866633,Distinct regional brain atrophy pattern in multiple sclerosis and neuropsychiatric systemic lupus erythematosus patients,
442,2-s2.0-85049351635,Sulfasalazine alters microglia phenotype by competing endogenous RNA effect of miR-136-5p and long non-coding RNA HOTAIR in cuprizone-induced demyelination,
443,2-s2.0-85048587576,A stable and easily reproducible model of focal white matter demyelination,
444,2-s2.0-85048152896,Brain Lesion Load and Anatomic Distribution in Patients With Juvenile Clinically Isolated Syndrome Predicts Rapidly Advanced to Multiple Sclerosis,
445,2-s2.0-85047065479,The antibody rHIgM22 facilitates hippocampal remyelination and ameliorates memory deficits in the cuprizone mouse model of demyelination,
446,2-s2.0-85046014373,"Neurobehçet, multiple sclerosis or overlap syndrome? A case report",
447,2-s2.0-85049008198,Diffusion tensor imaging findings in the multiple sclerosis patients and their relationships to various aspects of disability,
448,2-s2.0-85053547403,Orthologous proteins of experimental de- and remyelination are differentially regulated in the CSF proteome of multiple sclerosis subtypes,
449,2-s2.0-85050360652,Neutropenia as a Complication of Tumefactive Demyelinating Disease: A Case Report,
450,2-s2.0-85046822657,Brain stiffens post mortem,
451,2-s2.0-85046772401,A guide to identification and selection of axial planes in magnetic resonance imaging of the brain,
452,2-s2.0-85046114430,Three Japanese adult cases of brain lesions with anti-myelin oligodendrocyte glycoprotein antibodies lacking optic neuritis and myelitis,
453,2-s2.0-85044524682,MMP7 cleaves remyelination-impairing fibronectin aggregates and its expression is reduced in chronic multiple sclerosis lesions,
454,2-s2.0-85039734072,Toll-Like Receptor 2-Mediated Glial Cell Activation in a Mouse Model of Cuprizone-Induced Demyelination,
455,2-s2.0-85046800039,Migraine as possible red flag of PFO presence in suspected demyelinating disease,
456,2-s2.0-85053404095,mCSF-induced microglial activation prevents myelin loss and promotes its repair in a mouse model of multiple sclerosis,
457,2-s2.0-85054857054,"Normal brain imaging accompanies neuroimmunologically justified, autoimmune encephalomyelitis","<p>Objective: To examine cases with a clinical course, signs, and symptoms mimicking MS, but without abnormalities on conventional MRI. Methods: Among 550 people with a tentative diagnosis of MS or neuromyelitis optica spectrum disorder (NMOSD), we selected patients, who met the 2010 McDonald diagnosis criteria for MS, but did not show abnormal findings on conventional brain and spinal cord MRI. After evaluating their clinical data, we analyzed fractional anisotropy (FA) values in the brain white matter on diffusion tensor MRIs and the frequencies of B-cell subsets in the peripheral blood in the corresponding cases as compared to healthy controls. Results: Eleven patients (age: 41.1 ± 8.0 years, 9 women and 2 men) met the selection criteria. They were functionally disabled, with a median expanded disability status scale score of 6.0 (2.0-8.0). CSF oligoclonal bands were negative in all cases. IV methylprednisolone and plasmapheresis (PP) were found to be efficacious. Diffusion tensor MRI analysis revealed extensive white matter abnormalities characterized by significantly decreased FA values. The frequency of plasmablasts in the peripheral blood was significantly increased in these patients similar to NMOSD. Conclusions: The neurologic disabilities in these patients could be ascribed to brain white matter damage, as revealed by MRI analysis, whereas the efficacy of PP and B-cell abnormalities in the patients suggested an autoimmune-mediated pathogenesis. In the differential diagnosis of MS, we propose that this condition be referred to as, ""Normal-appearing Imaging-associated, Neuroimmunologically Justified, Autoimmune encephalomyelitis"". Copyright © 2018 The Author(s).</p>"
458,2-s2.0-85046701711,White matter microstructural alterations in clinically isolated syndrome and multiple sclerosis,"<p>This study aims to determine whether and how diffusion alteration occurs in the earliest stage of multiple sclerosis (MS) and the differences in diffusion metrics between CIS and MS by using the tract-based spatial statistics (TBSS) method based on diffusion tensor imaging (DTI). Thirty-six CIS patients (mean age ± SD: 34.0 years ± 12.6), 36 relapsing-remitting multiple sclerosis (RRMS) patients (mean age ± SD: 35.0 years ± 9.4) and 36 age- and gender-matched normal controls (NCs) were included in this study. Voxel-wise analyses were performed with TBSS using multiple diffusion metrics, including fractional anisotropy (FA), mean diffusivity (MD), axial diffusivity (λ<sub>1</sub>) and radial diffusivity (λ<sub>23</sub>). In the CIS patients, TBSS analyses revealed diffusion alterations in a few white matter (WM) regions including the anterior thalamic radiation, corticospinal tract, inferior fronto-occipital fasciculus, superior longitudinal fasciculus, body and splenium of the corpus callosum, internal capsule, external capsule, and cerebral peduncle. MS patients showed more widespread diffusion changes (decreased FA, increased λ<sub>1</sub>, λ<sub>23</sub> and MD) than CIS. Exploratory analyses also revealed the possible associations between WM diffusion metrics and clinical variables (Expanded Disability Status Scale and disease duration) in the patients. This study provided imaging evidence for DTI abnormalities in CIS and MS and suggested that DTI can improve our knowledge of the path physiology of CIS and MS and clinical progression. © 2018 Elsevier Ltd</p>"
459,2-s2.0-85045378710,Genetic detection of Sonic hedgehog (Shh) expression and cellular response in the progression of acute through chronic demyelination and remyelination,"<p>Multiple sclerosis is a demyelinating disease in which neurological deficits result from damage to myelin, axons, and neuron cell bodies. Prolonged or repeated episodes of demyelination impair remyelination. We hypothesized that augmenting Sonic hedgehog (Shh) signaling in chronically demyelinated lesions could enhance oligodendrogenesis and remyelination. Shh regulates oligodendrocyte development during postnatal myelination, and maintains adult neural stem cells. We used genetic approaches to detect Shh expression and Shh responding cells in vivo. Shh<sup>CreERT2</sup> or Gli1<sup>CreERT2</sup> mice were crossed to reporter mice for genetic fate-labeling of cells actively transcribing Shh or Gli1, an effective readout of canonical Shh signaling. Tamoxifen induction enabled temporal control of recombination at distinct stages of acute and chronic cuprizone demyelination of the corpus callosum. Gli1 fate-labeled cells were rarely found in the corpus callosum with tamoxifen given during acute demyelination stages to examine activated microglia, reactive astrocytes, or remyelinating cells. Gli1 fate-labeled cells, mainly reactive astrocytes, were observed in the corpus callosum with tamoxifen given after chronic demyelination. However, Shh expressing cells were not detected in the corpus callosum during acute or chronic demyelination. Finally, SAG, an agonist of both canonical and type II non-canonical Hedgehog signaling pathways, was microinjected into the corpus callosum after chronic demyelination. Significantly, SAG delivery increased proliferation and enhanced remyelination. SAG did not increase Gli1 fate-labeled cells in the corpus callosum, which may indicate signaling through the non-canonical Hedgehog pathway. These studies demonstrate that Hedgehog pathway interventions may have therapeutic potential to modulate astrogliosis and to promote remyelination after chronic demyelination. © 2018</p>"
460,2-s2.0-85042217584,Cuprizone Administration Alters the Iron Metabolism in the Mouse Model of Multiple Sclerosis,"<p>Cuprizone (CZ) is a widely used copper chelating agent to develop non-autoimmune animal model of multiple sclerosis, characterized by demyelination of the corpus callosum (CC) and other brain regions. The exact mechanisms of CZ action are still arguable, but it seems that the only affected cells are the mature oligodendrocytes, possibly via metabolic disturbances caused by copper deficiency. During the pathogenesis of multiple sclerosis, high amount of deposited iron can be found throughout the demyelinated areas of the brain in the form of extracellular iron deposits and intracellularly accumulated iron in microglia. In the present study, we used the accepted experimental model of 0.2% CZ-containing diet with standard iron concentration to induce demyelination in the brain of C57BL/6 mice. Our aim was to examine the changes of iron homeostasis in the CC and as a part of the systemic iron regulation, in the liver. Our data showed that CZ treatment changed the iron metabolism of both tissues; however, it had more impact on the liver. Besides the alterations in the expressions of iron storage and import proteins, we detected reduced serum iron concentration and iron stores in the liver, together with elevated hepcidin levels and feasible disturbances in the Fe–S cluster biosynthesis. Our results revealed that the CZ-containing diet influences the systemic iron metabolism in mice, particularly the iron homeostasis of the liver. This inadequate systemic iron regulation may affect the iron homeostasis of the brain, eventually indicating a relationship among CZ treatment, iron metabolism, and neurodegeneration. © 2018, Springer Science+Business Media, LLC, part of Springer Nature.</p>"
461,2-s2.0-85032953240,Cerebrospinal fluid neurofilament light levels mark grey matter volume in clinically isolated syndrome suggestive of multiple sclerosis,"<p>Background: Brain atrophy is a known marker of irreversible tissue damage in multiple sclerosis (MS). Cerebrospinal fluid (CSF) osteopontin (OPN) and neurofilament light chain (NF-L) have been proposed as candidate surrogate markers of inflammatory and neurodegenerative processes in MS. Objective: To evaluate the relationship between CSF NF-L and OPN levels and brain grey and white matter volumes in patients with clinically isolated syndrome (CIS) suggestive of MS. Methods: A total of 41 CIS patients and 30 neurological controls (NCs) were included. CSF NF-L and OPN were measured by commercial ELISA. Measures of brain volume (normalized brain volume (NBV), normalized grey matter volume (NGV), peripheral grey matter volume (PGV), normalized white matter volume (WMV), and ventricular volume) were obtained by SIENAX. Corpus callosum index (CCI) was calculated. Brain volumes were categorized into ‘high’ and ‘low’ according to the median value. Results: CSF NF-L and OPN levels were higher in CIS patients in comparison with NCs. CIS patients with ‘low’ TGV, PGV, and TBV showed higher CSF NF-L levels than CIS patients with ‘high’ brain volumes. TGV and PGV correlated inversely with NF-L levels, whereas CCI was inversely related to OPN levels. CSF NF-L was the only independent predictor of TGV and PGV. Conclusion: CSF NF-L tracks mainly grey matter damage in patients with CIS suggestive of MS. © 2017, The Author(s).</p>"
462,2-s2.0-85061367424,Fingolimod enhances oligodendrocyte differentiation of transplanted human induced pluripotent stem cell-derived neural progenitors,"<p>Multiple sclerosis (MS) is an autoimmune disease which affects myelin in the central nervous system (CNS) and leads to serious disability. Currently available treatments for MS mainly suppress the immune system. Regenerative medicine-based approaches attempt to increase myelin repair by targeting endogenous progenitors or transplanting stem cells or their derivatives. Fingolimod exerts anti-inflammatory effects and directly affects neural cells. In this study we assessed the effect of fingolimod on transplanted human induced pluripotent stem cell derived neural progenitors (hiPSC-NPs). hiPSC-NPs were labeled by green fluorescence protein (GFP) and transplanted into the corpus callosum of mice which were chronically demyelinated after cuprizone (CPZ) feedings for 10 weeks. The animals received fingolimod from 1 day prior to NPs transplantation via gavage as well as daily intraperitoneal cyclosporine A from 2 days before cell transplantation until the time of sampling. At either 7 or 21 days after NPs transplantation, the animals were sacrificed and their brains were histologically evaluated for the number of transplanted cells and their fate. In the animals treated with fingolimod, we observed higher numbers of NPs within the injection site compared to the animals who did not receive fingolimod showing that hiPSC-NPs were more efficiently differentiated to the oligodendrocyte lineage. These data have suggested that repetitive treatment with fingolimod, beside its anti-inflammatory effect, may enhance the survival and differentiation of transplanted NPs to oligodendrocyte lineage cells to participate in myelin repair. © 2018, Iranian Journal of Pharmaceutical Research. All rights reserved.</p>"
463,2-s2.0-85049314401,Phosphatidylcholine 36:1 concentration decreases along with demyelination in the cuprizone animal model and in post-mortem multiple sclerosis brain tissue,"<p>Abstract: Multiple sclerosis is a demyelinating and inflammatory disease. Myelin is enriched in lipids, and more specifically, oleic acid. The goal of this study was to evaluate the concentration of oleic acid following demyelination and remyelination in the cuprizone model, test if these changes occurred in specific lipid species, and whether differences in the cuprizone model correlate with changes observed in post-mortem human brains. Eight-week-old C57Bl/6 mice were fed a 0.2% cuprizone diet for 5 weeks and some animals allowed to recover for 11 days. Demyelination, inflammation, and lipid concentrations were measured in the corpus callosum. Standard fatty acid techniques and liquid chromatography combined with tandem mass spectrometry were performed to measure concentrations of fatty acids in total brain lipids and a panel of lipid species within the phosphatidylcholine (PC). Similar measurements were conducted in post-mortem brain tissues of multiple sclerosis patients and were compared to healthy controls. Five weeks of cuprizone administration resulted in demyelination followed by significant remyelination after 11 days of recovery. Compared to control, oleic acid was decreased after 5 weeks of cuprizone treatment and increased during the recovery phase. This decrease in oleic acid was associated with a specific decrease in the PC 36:1 pool. Similar results were observed in human post-mortem brains. Decreases in myelin content in the cuprizone model were accompanied by decreases in oleic acid concentration and is associated with PC 36:1 suggesting that specific lipids could be a potential biomarker for myelin degeneration. The biological relevance of oleic acid for disease progression remains to be verified. (Figure presented.). © 2018 International Society for Neurochemistry</p>"
464,2-s2.0-85047306657,Biochemically altered myelin triggers autoimmune demyelination,"<p>Although immune attack against central nervous system (CNS) myelin is a central feature of multiple sclerosis (MS), its root cause is unresolved. In this report, we provide direct evidence that subtle biochemical modifications to brain myelin elicit pathological immune responses with radiological and histological properties similar to MS lesions. A subtle myelinopathy induced by abbreviated cuprizone treatment, coupled with subsequent immune stimulation, resulted in lesions of inflammatory demyelination. The degree of myelin injury dictated the resulting immune response; biochemical damage that was too limited or too extensive failed to trigger overt pathology. An inhibitor of peptidyl arginine deiminases (PADs), enzymes that alter myelin structure and correlate with MS lesion severity, mitigated pathology even when administered only during the myelin-altering phase. Moreover, cultured splenocytes were reactive against donor myelin isolates, a response that was substantially muted when splenocytes were exposed to myelin from donors treated with PAD inhibitors. By showing that a primary biochemical myelinopathy can trigger secondary pathological inflammation, “cuprizone autoimmune encephalitis” potentially reconciles conflicting theories about MS pathogenesis and provides a strong rationale for investigating myelin as a primary target for early, preventative therapy. © 2018 National Academy of Sciences. All rights reserved.</p>"
465,2-s2.0-85056477390,Brain connectivity and cognitive processing speed in multiple sclerosis: A systematic review,"<p>Background: Processing speed (PS) decline is the most commonly observed cognitive deficit in people with multiple sclerosis (MS) resulting in a significant impact on quality of life. Despite its importance, knowledge of the underlying neural substrates is lacking. Objective: As MS is increasingly recognised as a disconnection syndrome, our aim was to carry out a systematic literature review to clarify the relationship between PS performance and MRI measures of structural and functional brain connectivity in people with MS. Search methods: A literature search was carried out on PubMed and Web of Science that included publications predating September 2017. Additional articles were added after inspection of the reference lists of all selected papers. Data extraction: All selected papers were categorised in three sections according to the MRI measures investigated, independently or both. Quality assessment was carried out using a customised set of criteria. Results: Thirty-two articles met the inclusion criteria and were included in the review. Microstructural integrity of the anterior corpus callosum and functional connectivity of frontal areas were more consistently found to correlate with PS performance, though high variability of findings was observed across studies. Several methodological flaws emerged from the reviewed literature. Conclusions: Despite the observed trends, no definite conclusions can be drawn on the relationship between brain connectivity and PS decline in MS given the limitations of the current literature. Future investigations may benefit from theoretical and methodological advances to clarify how MS-related brain damage affects patients’ cognition. © 2018</p>"
466,2-s2.0-85043303282,Combining clinical and magnetic resonance imaging markers enhances prediction of 12-year employment status in multiple sclerosis patients,"<p>Background: Multiple sclerosis (MS) is frequently diagnosed in the most productive years of adulthood and is often associated with worsening employment status. However, reliable predictors of employment status change are lacking. Objective: To identify early clinical and brain magnetic resonance imaging (MRI) markers of employment status worsening in MS patients at 12-year follow-up. Methods: A total of 145 patients with early relapsing-remitting MS from the original Avonex-Steroids-Azathioprine (ASA) study were included in this prospective, longitudinal, observational cohort study. Cox models were conducted to identify MRI and clinical predictors (at baseline and during the first 12 months) of worsening employment status (patients either (1) working full-time or part-time with no limitations due to MS and retaining this status during the course of the study, or (2) patients working full-time or part-time with no limitations due to MS and switching to being unemployed or working part-time due to MS). Results: In univariate analysis, brain parenchymal fraction, T1 and T2 lesion volume were the best MRI predictors of worsening employment status over the 12-year follow-up period. MS duration at baseline (hazard ratio (HR) = 1.10, 95% confidence interval (CI) 1.03–1.18; p = 0.040) was the only significant clinical predictor. Having one extra milliliter of T1 lesion volume was associated with a 53% greater risk of worsening employment status (HR = 1.53, 95% CI 1.16–2.02; p = 0.018). A brain parenchymal fraction decrease of 1% increased the risk of worsening employment status by 22% (HR = 0.78, 95% CI 0.65–0.95; p = 0.034). Conclusion: Brain atrophy and lesion load were significant predictors of worsening employment status in MS patients. Using a combination of clinical and MRI markers may improve the early prediction of an employment status change over long-term follow-up. © 2018 Elsevier B.V.</p>"
467,2-s2.0-85042866943,Cerebral small vessel disease caused by a novel heterozygous mutation in HTRA1,<p>[No abstract available]</p>
468,2-s2.0-85051072369,Uncovering the role of Sox2 in oligodendroglia,<p>[No abstract available]</p>
469,2-s2.0-85055869239,Corpus callosum atrophy and post-surgical seizures in temporal lobe epilepsy associated with hippocampal sclerosis,"<p>Objective: Our aim in this retrospective study was to explore whether corpus callosum atrophy could predict the post-surgical seizure control in patients with temporal lobe epilepsy associated with Hippocampal Sclerosis (HS). Methods: We used the Corpus Callosum Index (CCI) obtained from best mid-sagittal T2/FLAIR or T1-weighted MRI at two time-points, more than one year apart. CCI has been mainly used in Multiple Sclerosis (MS), but not in epilepsy, so we tested the validity of our results performing a proof of concept cohort, incorporating MS patients with and without epilepsy. Then, we explored this measurement in a well-characterized and long-term cohort of patients with temporal lobe epilepsy associated with HS. Results: In the proof of concept cohort (MS without epilepsy n:40, and MS with epilepsy, n:15), we found a larger CCI atrophy rate in MS patients with poor epilepsy control vs. MS without epilepsy (p:0.01). Then, in HS patients (n:74), annualized CCI atrophy rate was correlated with the long-term Engel scale (Rho:0.31, p:0.007). In patients with post-surgical seizure recurrence, a larger CCI atrophy rate was found one year before any seizure relapse. Univariate analysis showed an increased risk of seizure recurrence in males, higher pre-surgical seizure frequency, necessity of invasive EEG monitoring, and higher CCI atrophy rate. Two of these variables were independent predictors in the multivariate analysis, male gender (HR:4.87, p:0.002) and CCI atrophy rate (HR:1.21, p:0.001). Conclusion: We demonstrated that atrophy of the corpus callosum, using the CCI, is related with poor seizure control in two different neurological disorders presenting with epilepsy, which might suggest that corpus callosum atrophy obtained in early post-surgical follow-up, could be a biomarker for predicting recurrences and guiding treatment plans. © 2018 Elsevier B.V.</p>"
470,2-s2.0-85054592329,In Vivo Optical Imaging of Myelination Events in a Myelin Basic Protein Promoter-Driven Luciferase Transgenic Mouse Model,"<p>The compact myelin sheath is important for axonal function, and its loss can lead to neuronal cell death and irreversible functional deficits. Myelin is vulnerable to a variety of metabolic, toxic, and autoimmune insults. In diseases like multiple sclerosis, there is currently no therapy to stop myelin loss, underscoring the need for neuroprotective and remyelinating therapies. Noninvasive, robust techniques are also needed to confirm the effect of such therapies in animal models. This article describes the generation, characterization, and potential uses for a myelin basic protein-luciferase (MBP-luci) transgenic mouse model, in which the firefly luciferase reporter gene is selectively controlled by the MBP promoter. In vivo bioluminescence imaging can be used to visualize and quantify demyelination and remyelination at the transcriptional level, noninvasively, and in real time. Transgenic mice were assessed in the cuprizone-induced model of demyelination, and luciferase activity highly correlated with demyelination and remyelination events as confirmed by both magnetic resonance imaging and postmortem histological analysis. Furthermore, MBP-luci mice demonstrated enhanced luciferase signal and remyelination in the cuprizone model after treatment with a peroxisome proliferator activated receptor-delta selective agonist and quetiapine. Imaging sensitivity was further enhanced by using CycLuc 1, a luciferase substrate, which has greater blood–brain barrier penetration. We demonstrated the utility of MBP-luci model in tracking myelin changes in real time and supporting target and therapeutic validation efforts. © The Author(s) 2018.</p>"
471,2-s2.0-85046814018,"68-Year Old Woman with Multiple Sclerosis, Cutaneous T-Cell Lymphoma and Seizures",<p>[No abstract available]</p>
472,2-s2.0-85042177435,Changes in the axo-glial junctions of the optic nerves of cuprizone-treated mice,"<p>Demyelination induced by cuprizone in mice has served a useful model system for the study of demyelinating diseases, such as multiple sclerosis. Severity of demyelination by cuprizone, however, varies across different regions of the central nervous system; the corpus callosum is sensitive, while the optic nerves are resistant. Here, we investigated the effects of cuprizone on optic nerves, focusing on the axo-glial junctions. Immunostaining for sodium channels, contactin-associated protein, neurofascins, and potassium channels revealed that there were no massive changes in the density and morphology of the axo-glial junctions in cuprizone-treated optic nerves. However, when we counted the number of incomplete junctional complexes, we observed increased numbers of isolated paranodes. These isolated paranodes were immunopositive for both axonal and glial membrane proteins, indicating that they were the contact sites between axons and glia. These were not associated with sodium channels or potassium channels, suggesting the absence of physiological functions. When teased axons from cuprizone-treated optic nerves were immunostained, the isolated paranodes were found at the internode region of the myelin. From these observations, we conclude that cuprizone induces new contacts between axons and myelins at the internode region. © 2018, Springer-Verlag GmbH Germany, part of Springer Nature.</p>"
