,IDs,Title,Abstract
53,2-s2.0-85118804885,Enhanced re-myelination in transthyretin null mice following cuprizone mediated demyelination,"<p>Thyroid hormones (THs) impact nearly every tissue in the body, including the adult and developing central nervous system. The distribution of THs around the body is facilitated by specific TH distributor proteins including transthyretin (TTR). In addition to being produced in the liver, TTR is synthesized in the choroid plexus of the brain. The synthesis of TTR by choroid plexus epithelial cells allows transport of THs from the blood into the brain. Adequate supply of THs to the brain is required for developmental myelination of axons and the maintenance of mature myelin throughout adult life, essential for the proper conduction of nerve impulses. Insufficient THs in developing mice results in hypo-myelination (thinner myelin around axons). However, confounding evidence demonstrated that in developing brain of TTR null mice, hyper-myelination of axons was observed in the corpus callosum. This raised the question whether increased myelination occurs during re-myelination in the adult brain following targeted demyelination. To investigate the effect of TTR during re-myelination, cuprizone induced depletion of myelin in the corpus callosum of adult mice was initiated, followed by a period of myelin repair. Myelin thickness was measured to assess re-myelination rates for 6 weeks. TTR null mice displayed expedited rates of early re-myelination, preferentially re-myelinating smaller axons compared to those of wild type mice. Furthermore, TTR null mice produced thicker myelin than wild type mice during re-myelination. These results may have broader implications in understanding mechanisms governing re-myelination, particularly in potential therapeutic contexts for acquired demyelinating diseases such as multiple sclerosis. © 2021</p>"
54,2-s2.0-85118117265,Myelin imaging measures as predictors of cognitive impairment in MS patients: A hybrid PET-MRI study,"<p>Background: Cognitive impairment is one of the concerns of Multiple Sclerosis (MS) and has been related to myelin loss. Different neuroimaging methods have been used to quantify myelin and relate it to cognitive dysfunctions, among them Magnetization Transfer Ratio (MTR), Diffusion Tensor Imaging (DTI), and, more recently, Positron Emission Tomography (PET) with <sup>11</sup>C-PIB. Objective: To investigate different myelin imaging modalities as predictors of cognitive dysfunction. Methods: Fifty-one MS patients and 24 healthy controls underwent clinical and neuropsychological assessment and MTR, DTI (Axial Diffusion-AD and Fractional Anisotropy-FA maps), and <sup>11</sup>C-PIB PET images in a PET/MR hybrid system. Results: MTR and DTI(FA) differed in patients with or without cognitive impairment. There was an association of DTI(FA) and DTI(AD) with cognition and psychomotor speed for progressive MS, and of <sup>11</sup>C-PIB uptake and MTR for relapsing-remitting MS. MTR in the Thalamus (β= -0.51, p = 0.021) and Corpus Callosum (β= -0.24, p = 0.033) were predictive of cognitive impairment. DTI-FA in the Caudate (β= -26.93, p = 0.006) presented abnormal predictive result. Conclusion: Lower myelin content by <sup>11</sup>C-PIB uptake was associated with worse cognitive status. MTR was predictive of cognitive impairment in MS. © 2021 Elsevier B.V.</p>"
55,2-s2.0-85117407130,Exosomes derived from bone marrow mesenchymal stromal cells promote remyelination and reduce neuroinflammation in the demyelinating central nervous system,"<p>Injury of oligodendrocytes (OLs) induces demyelination, and patients with neurodegenerative diseases exhibit demyelination concomitantly with neurological deficit and cognitive impairment. Oligodendrocyte progenitor cells (OPCs) are present in the adult central nervous system (CNS), and they can proliferate, differentiate, and remyelinate axons after damage. However, remyelination therapies are not in clinical use. Multiple sclerosis (MS) is a major demyelinating disease in the CNS. Mesenchymal stromal cells (MSCs) have demonstrated therapeutic promise in animal models and in clinical trials of MS. Exosomes are nanoparticles generated by nearly all cells and they mediate cell-cell communication by transferring cargo biomaterials. Here, we hypothesize that exosomes harvested from MSCs have a similar therapeutic effect on enhancement of remyelination as that of MSCs. In the present study we employed exosomes derived from rhesus monkey MSCs (MSC-Exo). Two mouse models of demyelination were employed: 1) experimental autoimmune encephalomyelitis (EAE), an animal model of MS; and 2) cuprizone (CPZ) diet model, a toxic demyelination model. MSC-Exo or PBS were intravenously injected twice a week for 4 weeks, starting on day 10 post immunization in EAE mice, or once a week for 2 weeks starting on the day of CPZ diet withdrawal. Neurological and cognitive function were tested, OPC differentiation and remyelination, neuroinflammation and the potential underlying mechanisms were investigated using immunofluorescent staining, transmission electron microscopy and Western blot. Data generated from the EAE model revealed that MSC-Exo cross the blood brain barrier (BBB) and target neural cells. Compared with the controls (p &lt; 0.05), treatment with MSC-Exo: 1) significantly improved neurological outcome; 2) significantly increased the numbers of newly generated OLs (BrdU<sup>+</sup>/APC<sup>+</sup>) and mature OLs (APC<sup>+</sup>), and the level of myelin basic protein (MBP); 3) decreased amyloid-β precursor protein (APP)<sup>+</sup> density; 4) decreased neuroinflammation by increasing the M2 phenotype and decreasing the M1 phenotype of microglia, as well as their related cytokines; 5) inhibited the TLR2/IRAK1/NFκB pathway. Furthermore, we confirmed that the MSC-Exo treatment significantly improved cognitive function, promoted remyelination, increased polarization of M2 phenotype and blocked TLR2 signaling in the CPZ model. Collectively, MSC-Exo treatment promotes remyelination by both directly acting on OPCs and indirectly by acting on microglia in the demyelinating CNS. This study provides the cellular and molecular basis for this cell-free exosome therapy on remyelination and modulation of neuroinflammation in the CNS, with great potential for treatment of demyelinating and neurodegenerative disorders. © 2021</p>"
56,2-s2.0-85111875687,Fast Univariate Inference for Longitudinal Functional Models,"<p>We propose fast univariate inferential approaches for longitudinal Gaussian and non-Gaussian functional data. The approach consists of three steps: (i) fit massively univariate pointwise mixed-effects models; (ii) apply any smoother along the functional domain; and (iii) obtain joint confidence bands using analytic approaches for Gaussian data or a bootstrap of study participants for non-Gaussian data. Methods are motivated by two applications: (i) Diffusion tensor imaging measured at multiple visits along the corpus callosum of multiple sclerosis patients; and (ii) physical activity (PA) data measured by body-worn accelerometers for multiple days. An extensive simulation study indicates that model fitting and inference are accurate and much faster than existing approaches. Moreover, the proposed approach was the only one that was computationally feasible for the PA data application. Methods are accompanied by R software, though the method is “read-and-use,” as it can be implemented by any analyst who is familiar with mixed-effects model software. Supplementary files for this article are available online. © 2021 American Statistical Association, Institute of Mathematical Statistics, and Interface Foundation of North America.</p>"
57,2-s2.0-85108179233,Ferroptosis: copper-iron connection in cuprizone-induced demyelination,<p>[No abstract available]</p>
58,2-s2.0-85106735468,Elucidating distinct clinico-radiologic signatures in the borderland between neuromyelitis optica and multiple sclerosis,"<p>Background: Separating antibody-negative neuromyelitis optica spectrum disorders (NMOSD) from multiple sclerosis (MS) in borderline cases is extremely challenging due to lack of biomarkers. Elucidating different pathologies within the likely heterogenous antibody-negative NMOSD/MS overlap syndrome is, therefore, a major unmet need which would help avoid disability from inappropriate treatment. Objective: In this study we aimed to identify distinct subgroups within the antibody-negative NMOSD/MS overlap syndrome. Methods: Twenty-five relapsing antibody-negative patients with NMOSD features underwent a prospective brain and spinal cord MRI. Subgroups were identified by an unsupervised algorithm based on pre-selected NMOSD/MS discriminators. Results: Four subgroups were identified. Patients from Group 1 termed “MS-like” (n = 6) often had central vein sign and cortical lesions (83% and 67%, respectively). All patients from Group 2 (“spinal MS-like”, 8) had short-segment myelitis and no MS-like brain lesions. Group 3 (“classic NMO-like”, 6) had high percentage of bilateral optic neuritis and longitudinally extensive transverse myelitis (LETM, 80% and 60%, respectively) and normal brain appearance (100%). Group 4 (“NMO-like with brain involvement”, 5) typically had a history of NMOSD-like brain lesions and LETM. When compared with other groups, Group 4 had significantly decreased fractional anisotropy in non-lesioned tracts (0.46 vs. 0.49, p = 0.003) and decreased thalamus volume (0.84 vs. 0.98, p = 0.04). Conclusions: NMOSD/MS cohort contains distinct subgroups likely corresponding to different pathologies and requiring tailored treatment. We propose that non-conventional MRI might help optimise diagnosis in these challenging patients. © 2021, The Author(s).</p>"
59,2-s2.0-85104814287,Central vein sign and other radiographic features distinguishing myelin oligodendrocyte glycoprotein antibody disease from multiple sclerosis and aquaporin-4 antibody-positive neuromyelitis optica,"<p>Background: Myelin oligodendrocyte glycoprotein antibody disease (MOGAD) can radiographically mimic multiple sclerosis (MS) and aquaporin-4 (AQP4) antibody-positive neuromyelitis optica spectrum disorder (NMOSD). Central vein sign (CVS) prevalence has not yet been well-established in MOGAD. Objective: Characterize the magnetic resonance imaging (MRI) appearance and CVS prevalence of MOGAD patients in comparison to matched cohorts of MS and AQP4+ NMOSD. Methods: Clinical MRIs from 26 MOGAD patients were compared to matched cohorts of MS and AQP4+ NMOSD. Brain MRIs were assessed for involvement within predefined regions of interest. CVS was assessed by overlaying fluid-attenuated inversion recovery (FLAIR) and susceptibility-weighted sequences. Topographic analyses were performed on spinal cord and orbital MRIs when available. Results: MOGAD patients had fewer brain lesions and average CVS+ rate of 12.1%, compared to 44.4% in MS patients (p = 0.0008). MOGAD spinal cord and optic nerve involvement was lengthier than MS (5.8 vs 1.0 vertebral segments, p = 0.020; 3.0 vs 0.5 cm, p &lt; 0.0001). MOGAD patients tended to have bilateral/anterior optic nerve pathology with perineural contrast enhancement, contrasting with posterior optic nerve involvement in NMOSD. Conclusion: CVS+ rate and longer segments of involvement in the spinal cord and optic nerve can differentiate MOGAD from MS, but do not discriminate as well between MOGAD and AQP4+ NMOSD. © The Author(s), 2021.</p>"
60,2-s2.0-85122194950,"The Salvinorin Analogue, Ethoxymethyl Ether Salvinorin B, Promotes Remyelination in Preclinical Models of Multiple Sclerosis","<p>Multiple sclerosis is a neurodegenerative disease associated with demyelination and neuroinflammation in the central nervous system. There is an urgent need to develop remyelinating therapies to better treat multiple sclerosis and other demyelinating diseases. The kappa opioid receptor (KOR) has been identified as a potential target for the development of remyelinating therapies; however, prototypical KOR agonists, such as U50,488 have side effects, which limit clinical use. In the current study, we investigated a Salvinorin A analog, ethoxymethyl ether Salvinorin B (EOM SalB) in two preclinical models of demyelination in C57BL/6J mice. We showed that in cellular assays EOM SalB was G-protein biased, an effect often correlated with fewer KOR-mediated side effects. In the experimental autoimmune encephalomyelitis model, we found that EOM SalB (0.1–0.3 mg/kg) effectively decreased disease severity in a KOR-dependent manner and led to a greater number of animals in recovery compared to U50,488 treatment. Furthermore, EOM SalB treatment decreased immune cell infiltration and increased myelin levels in the central nervous system. In the cuprizone-induced demyelination model, we showed that EOM SalB (0.3 mg/kg) administration led to an increase in the number of mature oligodendrocytes, the number of myelinated axons and the myelin thickness in the corpus callosum. Overall, EOM SalB was effective in two preclinical models of multiple sclerosis and demyelination, adding further evidence to show KOR agonists are a promising target for remyelinating therapies. Copyright © 2021 Paton, Robichon, Templeton, Denny, Al Abadey, Luo, Prisinzano, La Flamme and Kivell.</p>"
61,2-s2.0-85118498636,A biocompatible and injectable hydrogel to boost the efficacy of stem cells in neurodegenerative diseases treatment,"<p>Aims: Stem cell therapies emerged as treatment modalities with potential to cure neurodegenerative diseases (NDs). However, despite high expectations, their clinical use is still limited. Critical issues in treatment outcomes may be related to stem cells formulation and administration route. We develop a hydrogel as a cell carrier, consisting of compounds (phospholipids and hyaluronic acid-HA) naturally present in the central nervous system (CNS). The HA-based hydrogel physically crosslinked with liposomes is designed for direct injection into the CNS to significantly increase the bone marrow mesenchymal stem cells (BMSCs) bioavailability. Materials and methods: Hydrogel compatibility is confirmed in vitro with BMSCs and in vivo through its intracerebroventricular injection in rats. To assess its efficacy, the main cause of chronic neurologic disability in young adults is selected, namely multiple sclerosis (MS). The efficacy of the developed formulation containing a lower number of cells than previously reported is demonstrated using an experimental autoimmune encephalomyelitis (EAE) rat model. Key findings: The distribution of the engineered hydrogel into corpus callosum can be ideal for NDs treatment, since damage of this white matter structure is responsible for important neuronal deficits. Moreover, the BMSCs-laden hydrogel significantly decreases disease severity and maximum clinical score and eliminated the relapse. Significance: The engineering of advanced therapies using this natural carrier can result in efficacious treatments for MS and related debilitating conditions. © 2021</p>"
62,2-s2.0-85116886691,Sex-specific disruption in corticospinal excitability and hemispheric (a)symmetry in multiple sclerosis,"<p>Multiple Sclerosis (MS) is a neurodegenerative disease in which pathophysiology and symptom progression presents differently between the sexes. In a cohort of people with MS (n = 110), we used transcranial magnetic stimulation (TMS) to investigate sex differences in corticospinal excitability (CSE) and sex-specific relationships between CSE and cognitive function. Although demographics and disease characteristics did not differ between sexes, males were more likely to have cognitive impairment as measured by the Montreal Cognitive Assessment (MoCA); 53.3% compared to females at 26.3%. Greater CSE asymmetry was noted in females compared to males. Females demonstrated higher active motor thresholds and longer silent periods in the hemisphere corresponding to the weaker hand which was more typical of hand dominance patterns in healthy individuals. Males, but not females, exhibited asymmetry of nerve conduction latency (delayed MEP latency in the hemisphere corresponding to the weaker hand). In males, there was also a relationship between delayed onset of ipsilateral silent period (measured in the hemisphere corresponding to the weaker hand) and MoCA, suggestive of cross-callosal disruption. Our findings support that a sex-specific disruption in CSE exists in MS, pointing to interhemispheric disruption as a potential biomarker of cognitive impairment and target for neuromodulating therapies. © 2021</p>"
63,2-s2.0-85115360827,"Development of [<sup>18</sup>F]MIPS15692, a radiotracer with in vitro proof-of-concept for the imaging of MER tyrosine kinase (MERTK) in neuroinflammatory disease","<p>MER tyrosine kinase (MERTK) upregulation is associated with M2 polarization of microglia, which plays a vital role in neuroregeneration following damage induced by neuroinflammatory diseases such as multiple sclerosis (MS). Therefore, a radiotracer specific for MERTK could be of great utility in the clinical management of MS, for the detection and differentiation of neuroregenerative and neurodegenerative processes. This study aimed to develop an [<sup>18</sup>F] ligand with high affinity and selectivity for MERTK as a potential positron emission tomography (PET) radiotracer. MIPS15691 and MIPS15692 were synthesized and kinase assays were utilized to determine potency and selectivity for MERTK. Both compounds were shown to be potent against MERTK, with respective IC<sub>50</sub> values of 4.6 nM and 4.0 nM, and were also MERTK-selective. Plasma and brain pharmacokinetics were measured in mice and led to selection of MIPS15692 over MIPS15691. X-ray crystallography was used to visualize how MIPS15692 is recognized by the enzyme. [<sup>18</sup>F]MIPS15692 was synthesized using an automated iPHASE FlexLab module, with a molar activity (A<sub>m</sub>) of 49 ± 26 GBq/μmol. The radiochemical purity of [<sup>18</sup>F]MIPS15692 was &gt;99% and the decay-corrected radiochemical yields (RCYs) were determined as 2.45 ± 0.85%. Brain MERTK protein density was measured by a saturation binding assay in the brain slices of a cuprizone mouse model of MS. High levels of specific binding of [<sup>18</sup>F]MIPS15692 to MERTK were found, especially in the corpus callosum/hippocampus (CC/HC). The in vivo PET imaging study of [<sup>18</sup>F]MIPS15692 suggested that its neuroPK is sub-optimal for clinical use. Current efforts are underway to optimize the neuroPK of our next generation PET radiotracers for maximal in vivo utility. © 2021</p>"
64,2-s2.0-85125903399,Royal jelly attenuated cognitive and non-cognitive deficits and blood-brain barrier disruption induced by ethidium bromide,"<p>Introduction: Multiple sclerosis (MS) is an autoimmune disease. The main aims of the present investigation were to evaluate the effect of royal jelly (RJ) on cognitive and non-cognitive behavior, demyelination and the level of blood-brain barrier (BBB) disruption induced by ethidium bromide (EB). Methods: Twenty-five adult male Sprague Dawley in five groups were used. Control (intact rat); Sham (surgery without EB injection); treatment control (EB injection without treatment); treatment1 and treatment2 (orally administered of RJ 100 and 200 mg/kg/day after EB injection). EB (3µl of 0.01%) injection in the dentate gyrus (DG) was used for demyelination. Demyelination induction was proved by histological examination. For the estimation of BBB integrity, Evans blue extravasation was done using an ELISA reader. Cognitive and non-cognitive behavior was evaluated by Morris water maze. Results: Data showed that RJ corrected the deficit of demyelination. Cognitive and non-cognitive behavior improved in treatment groups relative to treatment control by RJ. The extent of BBB disruption significantly improved in treatment groups compared to the treatment control group, in the whole brain and hippocampus. Conclusion: Results indicate that RJ after EB injection in DG can improve cognitive and non-cognitive behavior, demyelination and BBB disruption in rat after EB injection. Therefore, it seems that RJ can be a supplementary drug for MS. © 2021, Iranian Society of Physiology and Pharmacology. All rights reserved.</p>"
65,2-s2.0-85123323963,Imaging and Clinical Features of Neurocutaneous Melanosis in the Pediatric Population,"<p>Background: Neurocutaneous Melanosis (NCM) is a rare nonfamilial phakomatosis characterized by the presence of congenital melanocytic nevi and abnormal melanocyte infiltration of the leptomeninges. Objective and Methods: This paper shows the importance of early diagnosis and the most important imaging features of the disease on CT and MR scans. PubMed database was searched from January 1972 to September 2020. Papers including imaging findings of NCM, clinical, follow-up, and treatment features were collected, selecting only 89 studies. Discussion: NCM is a term used for the first time by van Bogaert in 1948. It refers to a condition caused by an error during morphogenesis and migration leading to leptomeningeal melanocytic accumulation. Although histological findings are the gold standard for diagnosis confirmation, neuroimaging and clinical features strongly support the suspect of NCM. Localization and extension of the lesions are predictive of neurological manifestations related to increased intracranial pressure, mass lesions, or spinal cord compression. CT demonstrates sites of increased density in the anterior temporal lobe, mainly the amygdala, thalami, cerebellum, and frontal lobes base. However, MRI is the best imaging method to diagnose central nervous system lesions, often appearing as T1-short signal areas of the cerebral parenchyma, indicative of central nervous system melanosis. MRI can also reveal associated intracranial and intraspinal abnormalities. Conclusion: Early imaging, when available, is helpful if NCM suspect is raised and may be of guidance in comparing later studies. NCM requires a multidisciplinary approach since it is a multisystem disease with a genetic component. © 2021 Bentham Science Publishers.</p>"
66,2-s2.0-85119898935,"Differential role of p53 in oligodendrocyte survival in response to various stresses: Experimental autoimmune encephalomyelitis, cuprizone intoxication or white matter stroke","<p>Promoting oligodendrocyte viability has been proposed as a therapeutic strategy for allevi-ating many neuronal diseases, such as multiple sclerosis and stroke. However, molecular pathways critical for oligodendrocyte survival under various stresses are still not well known. p53 is a strong tumor suppressor and regulates cell cycle, DNA repair and cell death. Our previous studies have shown that p53 plays an important role in promoting neuronal survival after insults, but its specific role in oligodendrocyte survival is not known. Here, we constructed the mice with oligodendrocyte-specific p53 loss by crossing TRP53<sup>flox/flox</sup> mice and CNP-cre mice, and found that p53 was dispensable for oligodendrocyte differentiation and myelin formation under physiological condition. In the experimental autoimmune encephalomyelitis (EAE) model, p53 loss of function, specifically in oligodendrocytes, did not affect the EAE disease severity and had no effect on demyelination in the spinal cord of the mice. Interestingly, p53 deficiency in oligodendrocytes significantly attenuated the demyelination of corpus callosum and alleviated the functional impairment of motor coordination and spatial memory in the cuprizone demyelination model. Moreover, the oligodendrocyte-specific loss of p53 provided protection against subcortical white matter damage and mitigated recognition memory impairment in mice in the white matter stroke model. These results suggest that p53 plays different roles in the brain and spinal cord or in response to various stresses. Thus, p53 may be a therapeutic target for oligodendrocyte prevention in specific brain injuries, such as white matter stroke and multiple sclerosis. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.</p>"
67,2-s2.0-85119480985,Cuprizone feed formulation influences the extent of demyelinating disease pathology,"<p>Cuprizone is a copper-chelating agent that induces pathology similar to that within some multiple sclerosis (MS) lesions. The reliability and reproducibility of cuprizone for inducing demyelinating disease pathology depends on the animals ingesting consistent doses of cuprizone. Cuprizone-containing pelleted feed is a convenient way of delivering cuprizone, but the efficacy of these pellets at inducing demyelination has been questioned. This study compared the degree of demyelinating disease pathology between mice fed cuprizone delivered in pellets to mice fed a powdered cuprizone formulation at an early 3 week demyelinating timepoint. Within rostral corpus callosum, cuprizone pellets were more effective than cuprizone powder at increasing astrogliosis, microglial activation, DNA damage, and decreasing the density of mature oligodendrocytes. However, cuprizone powder demonstrated greater protein nitration relative to controls. Furthermore, mice fed control powder had significantly fewer mature oligodendrocytes than those fed control pellets. In caudal corpus callosum, cuprizone pellets performed better than cuprizone powder relative to controls at increasing astrogliosis, microglial activation, protein nitration, DNA damage, tissue swelling, and reducing the density of mature oligodendrocytes. Importantly, only cuprizone pellets induced detectable demyelination compared to controls. The two feeds had similar effects on oligodendrocyte precursor cell (OPC) dynamics. Taken together, these data suggest that demyelinating disease pathology is modelled more effectively with cuprizone pellets than powder at 3 weeks. Combined with the added convenience, cuprizone pellets are a suitable choice for inducing early demyelinating disease pathology. © 2021, The Author(s).</p>"
68,2-s2.0-85117392386,The neural underpinnings of motor learning in people with neurodegenerative diseases: A scoping review,"<p>Chronic progressive neurodegenerative diseases (NDD) cause mobility and cognitive impairments that disrupt quality of life. The learning of new motor skills, motor learning, is a critical component of rehabilitation efforts to counteract these chronic progressive impairments. In people with NDD, there are impairments in motor learning which appear to scale with the severity of impairment. Compensatory cortical activity plays a role in counteracting motor learning impairments in NDD. Yet, the functional and structural brain alterations associated with motor learning have not been synthesized in people with NDD. The purpose of this scoping review is to explore the neural alterations of motor learning in NDD. Thirty-five peer-reviewed original articles met the inclusion criteria. Participant demographics, motor learning results, and brain imaging results were extracted. Distinct motor learning associated compensatory processes were identified across NDD populations. Evidence from this review suggests the success of motor learning in NDD populations depends on the neural alterations and their interaction with motor learning networks, as well as the progression of disease. © 2021 Elsevier Ltd</p>"
69,2-s2.0-85116012010,Antagonizing astrocytic platelet activating factor receptor-neuroinflammation for total flavone of epimedium in response to cuprizone demyelination,"<p>Demyelinating diseases of the central nervous system are characterized by recurrent demyelination and progressive neurodegeneration, but there are no clinical drugs targeting myelin regeneration or improving functional disability in the treatment of multiple sclerosis. Total flavone of Epimedium (TFE) is the main active components of Epimedium, which exhibits the beneficial biological activities in the treatment of diseases, but there is no report in the treatment of demyelinating disorder. The purpose of this study was to explore the therapeutic potential and possible mechanism of TFE in the treatment of demyelination. The results showed that TFE efficiently improved the behavioural performance and histological demyelination in cuprizone (CPZ)-induced demyelinating model. In terms of action, TFE increased astrocytes enrichment in corpus callosum, striatum and cortex, and promoted astrocytes to express neurotrophic factors. Furthermore, the expression of platelet-activating factor receptor (PAFR) in astrocytes was induced by CPZ feeding and LPS stimulation, accompanied by the increase of inflammatory cytokines TNF-α,IL-6 and IL-1β. TFE declined the expression of PAFR, and inhibited inflammatory response. At the same time, TFE also antagonized PAFR activation and inflammatory response triggered by PAF, which further confirmed that TFE, as a new PAFR antagonist, inhibited the astrocyte-derived inflammatory response by antagonizing PAFR-neuroinflammation axis, thus contributing to myelin protection and regeneration. © 2021</p>"
70,2-s2.0-85115867020,Metformin Therapy Attenuates Pro-inflammatory Microglia by Inhibiting NF-κB in Cuprizone Demyelinating Mouse Model of Multiple Sclerosis,"<p>Multiple sclerosis (MS) is a chronic disorder characterized by reactive gliosis, inflammation, and demyelination. Microglia plays a crucial role in the pathogenesis of MS and has the dynamic plasticity to polarize between pro-inflammatory (M1) and anti-inflammatory (M2) phenotypes. Metformin, a glucose-lowering drug, attenuates inflammatory responses by activating adenosine monophosphate protein kinase (AMPK) which suppresses nuclear factor kappa B (NF-κB). In this study, we indirectly investigated whether metformin therapy would regulate microglia activity in the cuprizone (CPZ)-induced demyelination mouse model of MS via measuring the markers associated with pro- and anti-inflammatory microglia. Evaluation of myelin by luxol fast blue staining revealed that metformin treatment (CPZ + Met) diminished demyelination, in comparison to CPZ mice. In addition, metformin therapy significantly alleviated reactive microgliosis and astrogliosis in the corpus callosum, as measured by Iba-1 and GFAP staining. Moreover, metformin treatment significantly downregulated the expression of pro-inflammatory associated genes (iNOS, H2-Aa, and TNF-α) in the corpus callosum, whereas expression of anti-inflammatory markers (Arg1, Mrc1, and IL10) was not promoted, compared to CPZ mice. Furthermore, protein levels of iNOS (pro-inflammatory marker) were significantly decreased in the metformin group, while those of Trem2 (anti-inflammatory marker) were increased. In addition, metformin significantly increased AMPK activation in CPZ mice. Finally, metformin administration significantly reduced the activation level of NF-κB in CPZ mice. In summary, our data revealed that metformin attenuated pro-inflammatory microglia markers through suppressing NF-κB activity. The positive effects of metformin on microglia and remyelination suggest that it could be used as a promising candidate to lessen the incidence of inflammatory neurodegenerative diseases such as MS. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.</p>"
71,2-s2.0-85114513278,Cognitive impairment and depression in patients with relapsing–remitting multiple sclerosis depending on age and neuroimaging findings,"<p>Background: Multiple sclerosis is an insidious, disabling, both physically and mentally, demyelinating disease of the central nervous system. This work aims to evaluate relationships between cognitive impairment in separate domains, depression and their correspondence with MRI-findings, as well as the influence on each other’s manifestations, in patients with relapsing–remitting multiple sclerosis. Results: Visual–spatial/executive functions and memory domains suffered more frequently than others in the study subjects under 40 years; in patients over 40 years old memory, visual–spatial/executive functions and abstract thinking impairment prevailed the most. Such cognitive domains as memory, language, abstract thinking, visual–spatial and executive functions were impacted in both groups of patients even without the apparent cognitive decline according to MoCA scale. Presence of depression impacted language and attention more prominently than the rest of the domains only in participants younger 40 years. According to the MRI, frontal lobe, corpus callosum and periventricular area were affected more often compared to other brain regions in case of cognitive impairment; meanwhile, combined lesions of frontal lobe and corpus callosum, fronto-temporal region were associated with depression. Conclusion: Cognitive impairment and depression are one of the common, yet disabling and socially disrupting manifestations of MS. Quite frequently such complaints are neglected or considered as parts of comorbidities. At the same time cognitive impairment can be amplified by depression, especially in patients under 40 years. © 2021, The Author(s).</p>"
72,2-s2.0-85112409365,Sphingosine kinase 2 is essential for remyelination following cuprizone intoxication,"<p>Therapeutics that promote oligodendrocyte survival and remyelination are needed to restore neurological function in demyelinating diseases. Sphingosine 1-phosphate (S1P) is an essential lipid metabolite that signals through five G-protein coupled receptors. S1P receptor agonists such as Fingolimod are valuable immunosuppressants used to treat multiple sclerosis, and promote oligodendrocyte survival. However, the role for endogenous S1P, synthesized by the enzyme sphingosine kinase 2 (SphK2), in oligodendrocyte survival and myelination has not been established. This study investigated the requirement for SphK2 in oligodendrocyte survival and remyelination using the cuprizone mouse model of acute demyelination, followed by spontaneous remyelination. Oligodendrocyte density did not differ between untreated wild-type (WT) and SphK2 knockout (SphK2<sup>−/−</sup>) mice. However, cuprizone treatment caused significantly greater loss of mature oligodendrocytes in SphK2<sup>−/−</sup> compared to WT mice. Following cuprizone withdrawal, spontaneous remyelination occurred in WT but not SphK2<sup>−/−</sup> mice, even though progenitor and mature oligodendrocyte density increased in both genotypes. Levels of cytotoxic sphingosine and ceramide were higher in the corpus callosum of SphK2<sup>−/−</sup> mice, and in contrast to WT mice, did not decline following cuprizone withdrawal in SphK2<sup>−/−</sup> mice. We also observed a significant reduction in myelin thickness with aging in SphK2<sup>−/−</sup> compared to WT mice. These results provide the first evidence that SphK2, the dominant enzyme catalyzing S1P synthesis in the adult brain, is essential for remyelination following a demyelinating insult and myelin maintenance with aging. We propose that persistently high levels of sphingosine and ceramide, a direct consequence of SphK2 deficiency, may block remyelination. © 2021 Wiley Periodicals LLC.</p>"
73,2-s2.0-85109156521,Magnetic resonance imaging in neuromyelitis optica spectrum disorder,"<p>Neuromyelitis optica spectrum disorder (NMOSD) is an inflammatory disease of the central nervous system (CNS) associated with antibodies to aquaporin-4 (AQP4), which has distinct clinical, radiological and pathological features, but also has some overlap with multiple sclerosis and myelin oligodendrocyte glycoprotein (MOG) antibody associated disease. Early recognition of NMOSD is important because of differing responses to both acute and preventive therapy. Magnetic resonance (MR) imaging has proved essential in this process. Key MR imaging clues to the diagnosis of NMOSD are longitudinally extensive lesions of the optic nerve (more than half the length) and spinal cord (three or more vertebral segments), bilateral optic nerve lesions and lesions of the optic chiasm, area postrema, floor of the IV ventricle, periaqueductal grey matter, hypothalamus and walls of the III ventricle. Other NMOSD-specific lesions are denoted by their unique morphology: heterogeneous lesions of the corpus callosum, ‘cloud-like’ gadolinium (Gd)-enhancing white matter lesions and ‘bright spotty’ lesions of the spinal cord. Other lesions described in NMOSD, including linear periventricular peri-ependymal lesions and patch subcortical white matter lesions, may be less specific. The use of advanced MR imaging techniques is yielding further useful information regarding focal degeneration of the thalamus and optic radiation in NMOSD and suggests that paramagnetic rim patterns and changes in normal appearing white matter are specific to MS. MR imaging is crucial in the early recognition of NMOSD and in directing testing for AQP4 antibodies and guiding immediate acute treatment decisions. Increasingly, MR imaging is playing a role in diagnosing seronegative cases of NMOSD. © 2021 British Society for Immunology</p>"
